rebalance_date,ticker,sector,pred,weight
2026-07-24,XPO,Industrials,0.0045059694146659,0.00287
2026-07-24,FORM,Technology,0.0133119004119503,0.00114
2026-07-24,VSEC,Industrials,0.0044283841796197,0.00169
2026-07-24,MSGS,Communication Services,0.0066249476554866,0.00448
2026-07-24,TENB,Technology,0.0132171028041763,0.00166
2026-07-24,M,Consumer Cyclical,0.0027249855472317,0.00256
2026-07-24,FN,Technology,0.0131795338624098,0.00145
2026-07-24,TECH,Healthcare,0.0109978453046037,0.00173
2026-07-24,AMCX,Communication Services,0.0065544561914784,0.00226
2026-07-24,WSFS,Financial Services,0.0024627386454024,0.00613
2026-07-24,ROST,Consumer Cyclical,0.0026401116322757,0.00345
2026-07-24,NTRS,Financial Services,0.0024467598727284,0.00525
2026-07-24,GHC,Consumer Defensive,-0.0008879604110745,0.00489
2026-07-24,CMI,Industrials,0.0041956948933447,0.00262
2026-07-24,MFG,Financial Services,0.0022996710029686,0.00349
2026-07-24,COLB,Financial Services,0.0022976506615183,0.0046
2026-07-24,CGNX,Technology,0.0129141411258502,0.00234
2026-07-24,BNY,Financial Services,0.0022324304718549,0.00512
2026-07-24,TFSL,Financial Services,0.0021803712572377,0.00594
2026-07-24,EIX,Utilities,0.0012035790475075,0.00519
2026-07-24,MCY,Financial Services,0.0021485514858628,0.00432
2026-07-24,ABCB,Financial Services,0.0020992552560491,0.00555
2026-07-29,BETR,Financial Services,0.19291293587390987,0.00117
2026-07-29,AI,Technology,0.15765977300942138,0.00211
2026-07-29,JBLU,Industrials,0.14027447252658573,0.00169
2026-07-29,PGEN,Healthcare,0.13350884317709957,0.00158
2026-07-29,AMWL,Healthcare,0.12685358035890462,0.00142
2026-07-29,STTK,Healthcare,0.1261162654626374,0.00118
2026-07-29,RGNX,Healthcare,0.12457023974142283,0.00091
2026-07-29,LYEL,Healthcare,0.12448911998613695,0.00136
2026-07-29,PCT,Industrials,0.11442534092388189,0.0012
2026-07-29,ULCC,Industrials,0.11109962719743653,0.00132
2026-07-29,INTC,Technology,0.11137814976974406,0.00123
2026-07-29,STX,Technology,0.11098250089849283,0.00135
2026-07-29,VIR,Healthcare,0.11300730108120469,0.00221
2026-07-29,BFLY,Healthcare,0.1050975154581208,0.00077
2026-07-29,FIRY,Communication Services,0.09270581804719592,0.00089
2026-07-29,DELL,Technology,0.09871144271472287,0.0011
2026-07-29,RNG,Technology,0.0975794080620371,0.00136
2026-07-29,ADV,Communication Services,0.09081334920322598,0.00128
2026-07-29,VRRM,Industrials,0.0893141212402211,0.0007
2026-07-29,MARA,Financial Services,0.08874693400493085,0.0014
2026-07-29,MAN,Industrials,0.08627359231929559,0.00135
2026-07-29,OTLY,Consumer Defensive,0.08062607207683818,0.00149
2026-07-29,EVC,Communication Services,0.08317193896315152,0.00054
2026-07-29,APPS,Technology,0.08864107126154865,0.0009
2026-07-29,BHVN,Healthcare,0.09239565321838698,0.00136
2026-07-29,CDNA,Healthcare,0.09219353070292788,0.00133
2026-07-29,TNGX,Healthcare,0.09078166789069013,0.00083
2026-07-29,DNA,Healthcare,0.08722143847425735,0.00137
2026-07-29,MLTX,Healthcare,0.08560341939693866,0.00179
2026-07-29,ARVN,Healthcare,0.08544171569637271,0.00255
2026-07-29,MU,Technology,0.08120707189287116,0.00101
2026-07-29,HURN,Industrials,0.07542967403615276,0.00113
2026-07-29,VSXY,Consumer Cyclical,0.0690581752372579,0.00103
2026-07-29,VELO,Technology,0.07874980648550065,0.0006
2026-07-29,AXTI,Technology,0.07764979579737048,0.00075
2026-07-29,NTLA,Healthcare,0.08138542433688901,0.00133
2026-07-29,AMN,Healthcare,0.08127915380482767,0.00147
2026-07-29,SEZL,Financial Services,0.07010556263070518,0.00143
2026-07-29,MXL,Technology,0.07515812774968184,0.00079
2026-07-29,WDC,Technology,0.07390258625940412,0.00121
2026-07-29,CIFR,Financial Services,0.06766783852178847,0.00098
2026-07-29,TALO,Energy,0.07143880351432967,0.00225
2026-07-29,GRPN,Communication Services,0.0667632498196834,0.00119
2026-07-29,AMD,Technology,0.07290430961140476,0.00133
2026-07-29,TXG,Healthcare,0.07663674268488786,0.00152
2026-07-29,FSLY,Technology,0.07242565995588911,0.00105
2026-07-29,MRVL,Technology,0.07140682177007425,0.00098
2026-07-29,DOCN,Technology,0.07054474959916833,0.001
2026-07-29,BE,Industrials,0.06309899424708694,0.00092
2026-07-29,DDOG,Technology,0.06809830809448385,0.00139
2026-07-29,KNSA,Healthcare,0.07170897423013592,0.00174
2026-07-29,SNOW,Technology,0.06692271398784765,0.00128
2026-07-29,CIEN,Technology,0.06683385888432906,0.00147
2026-07-29,CBZ,Industrials,0.061151601773269545,0.00171
2026-07-29,CRSR,Technology,0.06650925051696112,0.00122
2026-07-29,REPL,Healthcare,0.06970369102357248,0.0005
2026-07-29,XMTR,Industrials,0.059791193311156,0.00115
2026-07-29,QMCO,Technology,0.06474466726055048,0.00095
2026-07-29,HPE,Technology,0.06459243686385796,0.00149
2026-07-29,AGIO,Healthcare,0.06867809992127763,0.00185
2026-07-29,ARM,Technology,0.06455302912753265,0.00105
2026-07-29,XNCR,Healthcare,0.06858780738052303,0.00166
2026-07-29,FLEX,Technology,0.06429196845491618,0.00106
2026-07-29,HPK,Energy,0.062287498489317666,0.00132
2026-07-29,OSCR,Healthcare,0.06812608631302687,0.00157
2026-07-29,FCEL,Industrials,0.05846641501835933,0.0006
2026-07-29,ACHC,Healthcare,0.0679783982895805,0.0017
2026-07-29,BAND,Technology,0.06350894053449395,0.00072
2026-07-29,TER,Technology,0.06342937139514832,0.00113
2026-07-29,HUT,Financial Services,0.057179753481062884,0.001
2026-07-29,DFTX,Healthcare,0.0664016906010126,0.00097
2026-07-29,MAAS,Financial Services,0.0559246176882801,0.00078
2026-07-29,RIVN,Consumer Cyclical,0.05148027260721827,0.00147
2026-07-29,TROX,Basic Materials,0.050425605937002654,0.00169
2026-07-29,EWTX,Healthcare,0.06517236668411358,0.00142
2026-07-29,VSAT,Technology,0.06077358325656063,0.00114
2026-07-29,VSTS,Industrials,0.05483672204564092,0.00157
2026-07-29,ATAI,Healthcare,0.06431993422396909,0.00116
2026-07-29,UTZ,Consumer Defensive,0.04920803119089154,0.00062
2026-07-29,NVTS,Technology,0.05867194166659144,0.0008
2026-07-29,RCUS,Healthcare,0.06112422267089477,0.00211
2026-07-29,APGE,Healthcare,0.06088867094063398,0.00111
2026-07-29,REZI,Industrials,0.050633980773826984,0.00178
2026-07-29,LWLG,Basic Materials,0.04490948541122591,0.00087
2026-07-29,ERAS,Healthcare,0.05916131766004926,0.00135
2026-07-29,SYRE,Healthcare,0.05890413610809959,0.00166
2026-07-29,IRDM,Communication Services,0.04827293404463535,0.0015
2026-07-29,IMVT,Healthcare,0.05857588840157924,0.00138
2026-07-29,VIAV,Technology,0.05438611265188603,0.00131
2026-07-29,SIMO,Technology,0.05391481834413786,0.00091
2026-07-29,OKTA,Technology,0.053770838335161705,0.00136
2026-07-29,LASR,Technology,0.05362066997590011,0.00111
2026-07-29,BZH,Consumer Cyclical,0.043529561713710134,0.0013
2026-07-29,VRT,Industrials,0.04763969811087473,0.00151
2026-07-29,ICHR,Technology,0.052814579894685854,0.00109
2026-07-29,IART,Healthcare,0.056861551225564445,0.00143
2026-07-29,MRVI,Healthcare,0.05660434746719306,0.00175
2026-07-29,COOK,Consumer Cyclical,0.04262828612768765,0.00122
2026-07-29,PENG,Technology,0.05229799812181729,0.00093
2026-07-29,STRL,Industrials,0.04656356090349392,0.00082
2026-07-29,TRVI,Healthcare,0.05549933456502953,0.00178
2026-07-29,NSP,Industrials,0.045724936825430676,0.00147
2026-07-29,RLAY,Healthcare,0.05521883164196316,0.00192
2026-07-29,NKTR,Healthcare,0.05473395541852208,0.00216
2026-07-29,GBTG,Technology,0.04993693987274742,0.00098
2026-07-29,BB,Technology,0.049774217566584865,0.0013
2026-07-29,LAD,Consumer Cyclical,0.03994363048587479,0.00217
2026-07-29,HELE,Consumer Defensive,0.03855547453954023,0.00188
2026-07-29,KROS,Healthcare,0.05320822612438921,0.00228
2026-07-29,ORKA,Healthcare,0.052050308333854,0.00151
2026-07-29,EXTR,Technology,0.0473010801363485,0.00148
2026-07-29,HOV,Consumer Cyclical,0.03750307589422226,0.00162
2026-07-29,VISN,Technology,0.0471307171006395,0.00194
2026-07-29,SAH,Consumer Cyclical,0.037389918237182566,0.00241
2026-07-29,ALMS,Healthcare,0.05019082678108056,0.00165
2026-07-29,SNEX,Financial Services,0.039840205063100605,0.00194
2026-07-29,UMC,Technology,0.04550173987214173,0.0013
2026-07-29,DAVE,Technology,0.044809377536780194,0.00174
2026-07-29,RIOT,Financial Services,0.03881166978767025,0.00133
2026-07-29,UCTT,Technology,0.044168889521985666,0.00099
2026-07-29,SNDK,Technology,0.044094902848725144,0.00087
2026-07-29,ARI,Real Estate,0.03569411493622247,0.00147
2026-07-29,QURE,Healthcare,0.04787992840983264,0.00063
2026-07-29,AVTR,Basic Materials,0.03295090553275839,0.00203
2026-07-29,AAOI,Technology,0.04340088704108144,0.00078
2026-07-29,CRDO,Technology,0.04317646945904049,0.00111
2026-07-29,MOD,Consumer Cyclical,0.03310857982962224,0.00142
2026-07-29,CAKE,Consumer Cyclical,0.032611228540793846,0.00254
2026-07-29,AMBA,Technology,0.042197456802922036,0.00108
2026-07-29,DK,Energy,0.040012052633115705,0.00204
2026-07-29,FIVN,Technology,0.04195629028423971,0.0013
2026-07-29,WULF,Financial Services,0.03604667856986836,0.00129
2026-07-29,PBF,Energy,0.039865399440133176,0.00192
2026-07-29,TWST,Healthcare,0.04524204244781215,0.00163
2026-07-29,DNTH,Healthcare,0.044999016060121175,0.00194
2026-07-29,CBRL,Consumer Cyclical,0.030997202867871082,0.00164
2026-07-29,HPP,Real Estate,0.03250958456042207,0.00162
2026-07-29,GTX,Consumer Cyclical,0.03092759299829264,0.00167
2026-07-29,PARR,Energy,0.03856465589188433,0.00205
2026-07-29,ECHO,Technology,0.040548587486317574,0.00194
2026-07-29,PENN,Consumer Cyclical,0.03080160814780389,0.00243
2026-07-29,ASX,Technology,0.04046829718874808,0.00147
2026-07-29,DYN,Healthcare,0.04419715858046977,0.00191
2026-07-29,RXO,Industrials,0.03368374331943705,0.00144
2026-07-29,KLAC,Technology,0.039121661317221855,0.00134
2026-07-29,APLD,Financial Services,0.03283370273324911,0.00114
2026-07-29,ALAB,Technology,0.03812064741602871,0.00103
2026-07-29,AEVA,Consumer Cyclical,0.028373735328544165,0.00084
2026-07-29,CAR,Industrials,0.032472720444900426,0.00198
2026-07-29,LCID,Consumer Cyclical,0.02828798243057625,0.00097
2026-07-29,GKOS,Healthcare,0.04199039451916659,0.00166
2026-07-29,SMTC,Technology,0.037728404091626734,0.00124
2026-07-29,COKE,Consumer Defensive,0.026622643334226165,0.00235
2026-07-29,ENLT,Utilities,0.02497571167749067,0.00159
2026-07-29,AAON,Basic Materials,0.026586315997492147,0.00129
2026-07-29,KSS,Consumer Cyclical,0.02727224723758725,0.00155
2026-07-29,KOD,Healthcare,0.04096103645181921,0.00179
2026-07-29,AMLX,Healthcare,0.04006419994332878,0.00207
2026-07-29,TDOC,Healthcare,0.03980374421562873,0.00194
2026-07-29,CHEF,Consumer Defensive,0.02453530034034644,0.0024
2026-07-29,PRCH,Technology,0.03528279661858486,0.00152
2026-07-29,FTRE,Healthcare,0.039251241377793684,0.00169
2026-07-29,ACMR,Technology,0.03474860514612716,0.00101
2026-07-29,DHC,Real Estate,0.026287209406815813,0.00284
2026-07-29,VICR,Technology,0.034327195435031425,0.00097
2026-07-29,RHI,Industrials,0.02874583510324536,0.00174
2026-07-29,NRIX,Healthcare,0.03803410328975726,0.00192
2026-07-29,NTAP,Technology,0.03381403393023991,0.00177
2026-07-29,JXN,Financial Services,0.02792808106849907,0.00319
2026-07-29,SDGR,Healthcare,0.03767084245215551,0.00218
2026-07-29,FA,Industrials,0.027772576479582606,0.00171
2026-07-29,MRNA,Healthcare,0.03731417635367943,0.0015
2026-07-29,VRDN,Healthcare,0.03719011494299013,0.00134
2026-07-29,VERA,Healthcare,0.03714214420478924,0.00196
2026-07-29,QUAD,Industrials,0.027471633968490516,0.00213
2026-07-29,IBKR,Financial Services,0.027053754546767225,0.00287
2026-07-29,SMCI,Technology,0.03245793202128258,0.00093
2026-07-29,ENVA,Financial Services,0.026493838402514208,0.00265
2026-07-29,SEDG,Technology,0.03216877016644053,0.00104
2026-07-29,FTNT,Technology,0.032104954112840776,0.00203
2026-07-29,CLSK,Financial Services,0.026182287565563456,0.00134
2026-07-29,GPRE,Basic Materials,0.021350483450365235,0.00198
2026-07-29,VG,Energy,0.029963120968843675,0.00142
2026-07-29,FROG,Technology,0.03194537982509764,0.00145
2026-07-29,ENOV,Industrials,0.026322908944777516,0.0015
2026-07-29,SPG,Real Estate,0.023327472671064865,0.00527
2026-07-29,PRG,Industrials,0.02583027412281613,0.00177
2026-07-29,HAPN,Financial Services,0.025490870382963184,0.00241
2026-07-29,LITE,Technology,0.031312325430030666,0.00117
2026-07-29,CRWD,Technology,0.031216830677938883,0.00204
2026-07-29,MRX,Financial Services,0.025154975637511217,0.00214
2026-07-29,FVRR,Communication Services,0.024526961125568233,0.00148
2026-07-29,GSHD,Financial Services,0.02493716726249041,0.00147
2026-07-29,TWLO,Communication Services,0.02425155577034211,0.00153
2026-07-29,BLMN,Consumer Cyclical,0.020613124099380063,0.00117
2026-07-29,SLDE,Financial Services,0.02419279245565933,0.00282
2026-07-29,MANH,Technology,0.03001804832913615,0.00175
2026-07-29,ABCL,Healthcare,0.03406818378755846,0.00117
2026-07-29,MBIN,Financial Services,0.024054829595839607,0.00296
2026-07-29,HG,Financial Services,0.02405182017837638,0.00378
2026-07-29,CLS,Technology,0.029834153259617056,0.00139
2026-07-29,CYRX,Industrials,0.024218340876333514,0.00192
2026-07-29,ARCB,Industrials,0.024156285333231796,0.00216
2026-07-29,WLY,Consumer Cyclical,0.019974336494419747,0.00319
2026-07-29,COCO,Consumer Defensive,0.01881275118896773,0.00148
2026-07-29,PACK,Consumer Cyclical,0.019917551372567115,0.00133
2026-07-29,LILA,Communication Services,0.023077973940341674,0.00124
2026-07-29,F,Consumer Cyclical,0.01977855604052036,0.00221
2026-07-29,STM,Technology,0.029441710257954033,0.00134
2026-07-29,SM,Energy,0.027326137439396044,0.00195
2026-07-29,FBYD,Industrials,0.023662839864713774,0.00082
2026-07-29,RSI,Consumer Cyclical,0.019260725683246945,0.00208
2026-07-29,AUR,Technology,0.02891146354193147,0.00147
2026-07-29,ONIT,Financial Services,0.023003196275321353,0.00207
2026-07-29,CLDX,Healthcare,0.032838791878982546,0.00264
2026-07-29,LQDA,Healthcare,0.032735629772463484,0.00144
2026-07-29,WAL,Financial Services,0.02256605953663921,0.00359
2026-07-29,NEO,Healthcare,0.03248596034689921,0.0018
2026-07-29,ATLC,Financial Services,0.022441868541742165,0.00206
2026-07-29,TVTX,Healthcare,0.032379960140269684,0.00269
2026-07-29,COHU,Technology,0.02816080433684468,0.00127
2026-07-29,THRM,Consumer Cyclical,0.018363825313305056,0.00178
2026-07-29,NET,Technology,0.02803504509111981,0.00151
2026-07-29,GLW,Technology,0.02778121158079846,0.00113
2026-07-29,PEB,Real Estate,0.019636928106468506,0.00345
2026-07-29,EPC,Consumer Defensive,0.016781336355427584,0.00184
2026-07-29,CORZ,Technology,0.027601475611566263,0.00148
2026-07-29,NMAX,Communication Services,0.021092564677373565,0.00152
2026-07-29,MCHB,Financial Services,0.02151976102333173,0.00386
2026-07-29,AAMI,Financial Services,0.021464800608045148,0.00253
2026-07-29,CNC,Healthcare,0.03132526180280087,0.00269
2026-07-29,SITM,Technology,0.027130362153636584,0.00118
2026-07-29,AGL,Healthcare,0.031092352267768048,0.00045
2026-07-29,INNV,Healthcare,0.031021502803400273,0.00217
2026-07-29,MTRN,Basic Materials,0.016086888518220318,0.00188
2026-07-29,TBLA,Communication Services,0.02030296540555598,0.00165
2026-07-29,CTOS,Industrials,0.021158846462277277,0.0023
2026-07-29,INSW,Energy,0.024661668853029704,0.00257
2026-07-29,CODI,Industrials,0.021060369653901234,0.00243
2026-07-29,NEXT,Energy,0.024455922773077416,0.00171
2026-07-29,SCL,Basic Materials,0.015724313388473587,0.00305
2026-07-29,ASH,Basic Materials,0.01570438408586767,0.00223
2026-07-29,PRM,Basic Materials,0.015591180892622927,0.00209
2026-07-29,CLMT,Energy,0.024229071738080556,0.0028
2026-07-29,PII,Consumer Cyclical,0.016446289987440823,0.00247
2026-07-29,C,Financial Services,0.020123820370881285,0.004
2026-07-29,LRCX,Technology,0.02591680586340047,0.00142
2026-07-29,PBI,Industrials,0.020372890021063097,0.00346
2026-07-29,FNMA,Financial Services,0.0199108467911094,0.00177
2026-07-29,PAY,Technology,0.02544230342795521,0.00197
2026-07-29,ALM,Basic Materials,0.014731369866007671,0.00117
2026-07-29,KALU,Basic Materials,0.014556703526744487,0.00213
2026-07-29,SYNA,Technology,0.024978048245532826,0.00138
2026-07-29,SSL,Basic Materials,0.014061545922110995,0.00221
2026-07-29,NUTX,Healthcare,0.02877119503729941,0.00141
2026-07-29,AMPL,Technology,0.024461643955391,0.00135
2026-07-29,VCYT,Healthcare,0.028481668505846765,0.00164
2026-07-29,TSEM,Technology,0.024260294310654733,0.0011
2026-07-29,DNLI,Healthcare,0.02819453307997458,0.00205
2026-07-29,NEXA,Basic Materials,0.013224234492100296,0.00137
2026-07-29,MEOH,Basic Materials,0.013134989757620542,0.00245
2026-07-29,PACS,Healthcare,0.02784424516803245,0.00159
2026-07-29,DINO,Energy,0.021591271281898326,0.00292
2026-07-29,CC,Basic Materials,0.012879285263394803,0.00181
2026-07-29,XIFR,Utilities,0.011187020470663608,0.00271
2026-07-29,NBIS,Communication Services,0.01697984306206508,0.00092
2026-07-29,LTH,Consumer Cyclical,0.013712164587354924,0.00235
2026-07-29,RLJ,Real Estate,0.015165282156341423,0.00429
2026-07-29,DBRG,Real Estate,0.015134260757245666,0.03813
2026-07-29,TNK,Energy,0.021215493980081122,0.00278
2026-07-29,CROX,Consumer Cyclical,0.013408250090917041,0.00283
2026-07-29,BELFA,Technology,0.02303307906157022,0.00161
2026-07-29,SOFI,Financial Services,0.017147581575655754,0.00189
2026-07-29,BMO,Financial Services,0.017122703938058592,0.00595
2026-07-29,KLC,Consumer Defensive,0.012087724195810085,0.0017
2026-07-29,SSTK,Communication Services,0.016390190801713073,0.00118
2026-07-29,RYTM,Healthcare,0.026922553399784728,0.00243
2026-07-29,YOU,Technology,0.022775711685804396,0.0024
2026-07-29,TPC,Industrials,0.017113336596038146,0.00195
2026-07-29,CENT,Consumer Defensive,0.011805932116230254,0.00412
2026-07-29,MCY,Financial Services,0.016746861414450562,0.00428
2026-07-29,RAL,Technology,0.022595148820874728,0.00218
2026-07-29,GNRC,Industrials,0.016991531642811336,0.0017
2026-07-29,EDU,Consumer Defensive,0.011684919072334755,0.00265
2026-07-29,M,Consumer Cyclical,0.012818466299221214,0.00245
2026-07-29,SPHR,Communication Services,0.016058398579962403,0.00221
2026-07-29,ECO,Industrials,0.01695507365853388,0.0026
2026-07-29,MYGN,Healthcare,0.026576430533237397,0.00154
2026-07-29,TIGO,Communication Services,0.0160065985335305,0.00298
2026-07-29,LFUS,Technology,0.022462031041801674,0.00257
2026-07-29,CGAU,Basic Materials,0.011745229075193792,0.00209
2026-07-29,OUST,Technology,0.02238511154539611,0.00078
2026-07-29,KRO,Basic Materials,0.011562832659844395,0.00202
2026-07-29,TTMI,Technology,0.022056936767514454,0.00131
2026-07-29,CALY,Consumer Cyclical,0.012218488639227365,0.00211
2026-07-29,SHEN,Communication Services,0.015410123539051447,0.00246
2026-07-29,GEV,Utilities,0.009536097115146545,0.00202
2026-07-29,OII,Energy,0.01979877035270662,0.00229
2026-07-29,CF,Basic Materials,0.011037078041026148,0.00274
2026-07-29,MBLY,Consumer Cyclical,0.011985769174014393,0.00146
2026-07-29,THC,Healthcare,0.025756506597996966,0.00206
2026-07-29,NVCR,Healthcare,0.025688256124173223,0.00103
2026-07-29,HBM,Basic Materials,0.010853959821328276,0.00151
2026-07-29,ZGN,Consumer Cyclical,0.011827179274055737,0.00261
2026-07-29,DIOD,Technology,0.021455885941486372,0.00151
2026-07-29,CSTM,Basic Materials,0.010689432061102573,0.00237
2026-07-29,BLBD,Consumer Cyclical,0.011560928159980208,0.00256
2026-07-29,HNGE,Healthcare,0.025341017840280453,0.00229
2026-07-29,PK,Real Estate,0.013095035095174675,0.00389
2026-07-29,FORM,Technology,0.021184185872838206,0.00111
2026-07-29,HUM,Healthcare,0.025175777804651602,0.00244
2026-07-29,PAG,Consumer Cyclical,0.011376554215158709,0.00304
2026-07-29,HIMX,Technology,0.021077138659301994,0.00099
2026-07-29,RUM,Technology,0.02099819938427646,0.00131
2026-07-29,DY,Industrials,0.015416350608025113,0.00157
2026-07-29,HST,Real Estate,0.01276067175846254,0.00519
2026-07-29,ALGT,Industrials,0.01530159832126477,0.00174
2026-07-29,AXIA,Utilities,0.008497703928273747,0.00317
2026-07-29,NUE,Basic Materials,0.01008277571902189,0.00322
2026-07-29,ALGM,Technology,0.02067538433378973,0.00118
2026-07-29,SGHC,Consumer Cyclical,0.01086152584729835,0.00299
2026-07-29,GRMN,Technology,0.020559318827408163,0.00264
2026-07-29,POWL,Industrials,0.014970075265395639,0.00155
2026-07-29,EAT,Consumer Cyclical,0.010746277294302652,0.00204
2026-07-29,SIRI,Communication Services,0.013946644112419465,0.00412
2026-07-29,IMAX,Communication Services,0.013906606826318762,0.00208
2026-07-29,WKC,Energy,0.018272618551699957,0.00449
2026-07-29,ALL,Financial Services,0.014303910857184646,0.00396
2026-07-29,VOYG,Industrials,0.014635891424016341,0.00106
2026-07-29,BFH,Financial Services,0.014264118099361919,0.00338
2026-07-29,MOG.A,Industrials,0.01459333426855842,0.00323
2026-07-29,HCC,Basic Materials,0.009448471719897655,0.00201
2026-07-29,CRNX,Healthcare,0.024148365064391216,0.00056
2026-07-29,ADEA,Technology,0.0200550450557239,0.00148
2026-07-29,TECK,Basic Materials,0.009365934933006335,0.00223
2026-07-29,GLBE,Consumer Cyclical,0.010324584937857668,0.00217
2026-07-29,BHE,Technology,0.02002103931722766,0.00193
2026-07-29,SYF,Financial Services,0.01407983767000452,0.0032
2026-07-29,UNFI,Consumer Defensive,0.009043714175282398,0.00249
2026-07-29,RUSHA,Consumer Cyclical,0.010063312421922484,0.00364
2026-07-29,ECVT,Basic Materials,0.009046651161278311,0.0035
2026-07-29,BWLP,Industrials,0.014167270182022535,0.00269
2026-07-29,LAUR,Consumer Defensive,0.008844941061537416,0.00351
2026-07-29,STLD,Basic Materials,0.008994516873313202,0.00296
2026-07-29,STOK,Healthcare,0.02374804397972183,0.0028
2026-07-29,EZPW,Financial Services,0.013686475185740916,0.00229
2026-07-29,TFII,Industrials,0.014001808324995925,0.00303
2026-07-29,FIX,Industrials,0.013968754388336425,0.00191
2026-07-29,MAX,Communication Services,0.013003349974269982,0.00196
2026-07-29,CRI,Consumer Cyclical,0.009730839008944373,0.00224
2026-07-29,ON,Technology,0.01940665193380558,0.00127
2026-07-29,FOR,Real Estate,0.01121784178356716,0.00335
2026-07-29,XHR,Real Estate,0.011171575061023216,0.00422
2026-07-29,APA,Energy,0.017253070054396278,0.00248
2026-07-29,MT,Basic Materials,0.008556806630933028,0.0023
2026-07-29,AEIS,Industrials,0.013692353428844806,0.0015
2026-07-29,VAC,Consumer Cyclical,0.009483975221418244,0.00239
2026-07-29,CAT,Industrials,0.013637198925425536,0.00225
2026-07-29,SHLS,Technology,0.01917643366589934,0.00113
2026-07-29,UAA,Consumer Cyclical,0.009409062245677386,0.00197
2026-07-29,ELVN,Healthcare,0.023194852836865017,0.00191
2026-07-29,GH,Healthcare,0.023190104720215307,0.00186
2026-07-29,GEO,Industrials,0.013530708727438005,0.00212
2026-07-29,STGW,Communication Services,0.012597192160221095,0.00236
2026-07-29,MYRG,Industrials,0.013516616308718291,0.00167
2026-07-29,RIO,Basic Materials,0.008361345807085986,0.00321
2026-07-29,PAGP,Energy,0.0170268346849995,0.00557
2026-07-29,TBBB,Consumer Defensive,0.008170333168670219,0.00222
2026-07-29,WTTR,Basic Materials,0.008317181437274886,0.00264
2026-07-29,ESI,Basic Materials,0.008298337524985634,0.002
2026-07-29,CXW,Industrials,0.013423425491393182,0.00261
2026-07-29,PSMT,Consumer Defensive,0.008111170898372249,0.00433
2026-07-29,TDC,Technology,0.018936341317090138,0.00219
2026-07-29,NVT,Industrials,0.01336124103839215,0.00211
2026-07-29,DAR,Consumer Defensive,0.007973737886592183,0.00396
2026-07-29,AAL,Industrials,0.013268905697427995,0.00209
2026-07-29,VIRT,Financial Services,0.012887667611651304,0.00279
2026-07-29,QDEL,Healthcare,0.02276263719552273,0.00116
2026-07-29,CRTO,Communication Services,0.012196550511959446,0.0015
2026-07-29,FMC,Basic Materials,0.007960030140364581,0.00207
2026-07-29,TEX,Industrials,0.012896962473713377,0.00229
2026-07-29,ARWR,Healthcare,0.022519757882091904,0.0018
2026-07-29,TGB,Basic Materials,0.00774380093729046,0.0014
2026-07-29,ADAM,Real Estate,0.01028936723680393,0.00269
2026-07-29,PRTA,Healthcare,0.022470243925615783,0.00215
2026-07-29,ADPT,Healthcare,0.022453561807893322,0.00165
2026-07-29,MFG,Financial Services,0.012453787396752477,0.00327
2026-07-29,SN,Consumer Cyclical,0.008607447804465677,0.00269
2026-07-29,FMX,Consumer Defensive,0.007456015908866309,0.0039
2026-07-29,PSFE,Technology,0.018279353456249585,0.00174
2026-07-29,HAS,Consumer Cyclical,0.008561644013660271,0.00307
2026-07-29,SBS,Utilities,0.005896883997939158,0.00357
2026-07-29,SON,Consumer Cyclical,0.008483674609851083,0.00341
2026-07-29,MAC,Real Estate,0.010053631679680356,0.00376
2026-07-29,CHRD,Energy,0.016151931144553395,0.00265
2026-07-29,SPB,Consumer Defensive,0.0072904877234881765,0.00303
2026-07-29,GEF,Consumer Cyclical,0.008418630820023256,0.00388
2026-07-29,MRCY,Industrials,0.01252148016893192,0.00162
2026-07-29,PLGO,Financial Services,0.012177534947757198,0.0028
2026-07-29,FFBC,Financial Services,0.012141533793820486,0.00482
2026-07-29,WCC,Industrials,0.012452096616215274,0.00217
2026-07-29,AUB,Financial Services,0.012114363334354648,0.0045
2026-07-29,NGL,Energy,0.015988334606286913,0.00241
2026-07-29,NUVB,Healthcare,0.02200270733761077,0.00174
2026-07-29,DVA,Healthcare,0.02199102759483418,0.00218
2026-07-29,HUN,Basic Materials,0.007187995656783961,0.00183
2026-07-29,CRS,Industrials,0.012175951485802491,0.00252
2026-07-29,RNR,Financial Services,0.011658758412010837,0.00408
2026-07-29,WEN,Consumer Cyclical,0.007697431787239459,0.00133
2026-07-29,BC,Consumer Cyclical,0.007694850842362298,0.00282
2026-07-29,VIK,Industrials,0.011853996939773152,0.00312
2026-07-29,SCCO,Basic Materials,0.006709553583982543,0.00202
2026-07-29,ROG,Technology,0.017383830579680248,0.00218
2026-07-29,FOXA,Communication Services,0.010899341399925398,0.00229
2026-07-29,SG,Consumer Cyclical,0.007648761612531969,0.00124
2026-07-29,ARW,Technology,0.017349774223030006,0.00302
2026-07-29,MGA,Consumer Cyclical,0.007636731588038577,0.00333
2026-07-29,MAS,Basic Materials,0.0066341282352648705,0.00273
2026-07-29,SNX,Technology,0.017281398287145186,0.00325
2026-07-29,KTB,Consumer Cyclical,0.007565990564128843,0.00237
2026-07-29,HR,Real Estate,0.009128108018222546,0.0057
2026-07-29,PWR,Industrials,0.011665059592363079,0.00211
2026-07-29,FMCC,Financial Services,0.011300601643008378,0.00163
